ID;CLASSE;'Classificação 
Eliaquim';OPINIÃO
396;Neutro;neutro;@diariounbroken VC NÃO SABE PELO QUE A DEMI PASSOU? :-O
411;Neutro;neutro;@didigol Oi, Diego. Para que possamos te ajudar nos explique melhor o que ocorreu.
2542;Neutro;neutro;@didinkz eu dei sorte, depois da @digaoi me deixar pastando o sábado passado todo, eles prometeram instalar no próximo sábado... Será?
456;Neutro;neutro;@diegobrlima Siga @itaucard para um atendimento dedicado a cartões de crédito.
1570;Negativo;negativo;@digaoi #digaoi é a única coisa q dá pra falar numa ligação! Pq dps não se fala e num se ouve mais nada!
2774;Neutro;negativo;@digaoi , maltratar idosos, transformar a vida deles num inferno, é feio e é crime.
1657;Negativo;negativo;@digaoi @LeiSecaRJ @bpontes essa Oi é uma fraude. Se livra dela logo.
1656;Negativo;neutro;@digaoi a visita foi marcada e o técnico simplesmente nao apareceu, fiquei o dia todo esperando em casa...
2912;Positivo;neutro;@digaoi agradecemos a brevidade.
1575;Negativo;negativo;@digaoi As lojas da #digaoi dizem que não tem chip pré pago para resgate!! #oi #Fail Como recebo meus créditos ?   _x000D_ 2 meses de tentativas !
2511;Neutro;neutro;@digaoi continuam #digaoi #oi
1661;Negativo;negativo;@digaoi continuo esperando a instalação do Velox, ok? Ja fiquei o sábado inteiro esperando, vcs precisam q eu nao trabalhe esta semana?
1660;Negativo;negativo;@digaoi deve ser um exercício de logística hercúleo para vcs agendar um horário e cumprir... Isso pq estou me tornando cliente...
561;Neutro;neutro;@digaoi Essa é stephanie macieira, a maior amazona brasileira da atualidade. Esperança carioca para o #Rio2016,… http://t.co/WKxBl6eWnT #Oi
2509;Neutro;neutro;@digaoi fui instruído q eu deveria entrar c/ o login: ...@R7 e não mais c/ ...@oi.com.br ! Pois houve um problema c/ a minha área de acesso.
1588;Negativo;negativo;@digaoi ja faz tres dias q estou com problemas na minha linha. E agora telefone mudo e sem internet.
1627;Negativo;negativo;@digaoi lixo de empresa! Absurdo como essa empresa, monopolista, trata os consumidores. Desrespeito to #digaOi #digaoilixo #veloxlixo
2513;Neutro;neutro;@digaoi Por Favor olha minha DM. Obrigado
1595;Negativo;negativo;@digaoi Sinceramente estou quase dizendo "TCHAU" para vocês, que internet é essa? Está péssima, sem falar na fatura que não chega no prazo!
1601;Negativo;negativo;@digaoi solicitei a transferencia da minha linha Oi e Velox e o prazo já estourou 3 vezes!! #mtochateado
1121;Negativo;negativo;@dilmabr aumenta em 900% gastos com propaganda do Minha Casa. Repetindo: 900% http://t.co/Ce7LzeDnNs E a @caixa faz cara de paisagem...
2227;Neutro;neutro;@dilmabr liga no @BancodoBrasil e manda parar de enrolar os funci responsáveis pela maior lucro da história. @blogbancariosdf _x000D_ @dfbancarios
1868;Negativo;negativo;@dilmabr que vai nos salvar da @tim?  Péssimos serviços,  ligaçaões sem serviços vários hs do dia, "ponto cego" @dilmabr faz alguma coisa
232;Neutro;negativo;@Durval13PT afirma que é necessário resolver a questão da #COHABITA lesados pela #Caixa e #PBH http://t.co/LK6MXJkTXU
617;Neutro;neutro;@eduardocoel Olá! A repetição é comum na TV por assinatura. Assim todos os assinantes podem acompanhar o conteúdo independente do horário.
510;Neutro;neutro;@educontra Sugerimos que siga o nosso perfil @itaucard para conversamos por DM.
400;Neutro;neutro;'@EikeBatiiista Como podemos ajudar o senhor? ;-)'
2630;Neutro;neutro;@EriChagas @SKYresponde Então, mas eu comprei o evento avulso...
1989;Negativo;negativo;@ericopneto @Vivoemrede @vivo exato! Cara coisas simples como email ta capengando para baixar!
2625;Neutro;neutro;@Esp_Interativo @einordeste  Eu sou torcedor do @CearaSC  e quero o Esporte Interativo Nordeste na @SKYresponde
2606;Neutro;neutro;@Esp_Interativo @skybrasil @Nordestao_FC @arenanordeste http://t.co/vyvF9ECfX2
2701;Neutro;positivo;@eutreze uhuuuuuuuuuuul e pra vender GEERAAAAAAL #timbrasil #timne #4G #iphone5s #Brasil  @rnevestim @MlunaTIM
1774;Negativo;negativo;@everaldomarques acabei de descobrir que a @skybrasil não disponibiliza a programação da ESPN ao vivo,na net, to revoltada!
154;Neutro;neutro;@fabiaof1 \o/ #vaiLanús!
574;Neutro;negativo;@fatimalima8 @marisascruz @digaoi X9 É FOGO
2310;Neutro;neutro;@felipealmeida_s @AloBradesco te dou 3 uvas passas de presente
2008;Negativo;negativo;@ferreiragui @genovaheights estou dendo vítima da empresa @vivo que esta ferrando com minha internet :/
581;Neutro;neutro;@FerRod @oi gata vc tem facebook
2609;Neutro;neutro;'@flausinojq &amp; @carlinhosbrown hoje tem no @thevoicebrasil_x000D_ @skybrasil _x000D_ @sonymusic http://t.co/QSR7hPu5q6 '
540;Neutro;neutro;@fmuriel @oi kkkkkkkkkkkkk nunca mo
1675;Negativo;positivo;@folhadearvore @OI pod crê, hj a internet se superou pqp
2553;Neutro;neutro;@foxxavier @digaoi choveu forte ontem.
505;Neutro;neutro;@francelino Para os próximos atendimentos siga o nosso perfil @Itaucard que é dedicado a Cartões de Crédito.
1999;Negativo;negativo;@garotasemfio A #Vivo em SP decidiu que velocidade via modem 4G não será maior que 1,5MB. Mas vendeu 5MB. Cancelei hoje.
2546;Neutro;neutro;@GAUCHAO_RS @NesterTweets @digaoi produção executiva vivo
1821;Negativo;negativo;@Georgiask @SKYresponde estou desde outubro tentando resolver um problema e nada
409;Neutro;neutro;@giuliana_c Siga @itaucard para um atendimento dedicado a cartões de crédito.
2313;Neutro;neutro;@GuilhermeCPrado @AloBradesco hauhuahu deixa de dor de cotovelo ae guiherme!
1954;Negativo;neutro;@guisalviano É que infelizmente estou no trabalho....não posso ficar pendurada!! rsrs mas já tô botando a boca no trombone #timbrasil
2852;Positivo;positivo;@Gusbelli @claro eu uso e não tenho problemas aqui no Rio.
1613;Negativo;negativo;'@HigorCerqueira Culpa da @oi que vive sem sinal ;p'
2355;Neutro;neutro;@hugmesmith @claro @k1ssmeDemi que?
156;Neutro;neutro;@isabakir Bom dia! O que aconteceu?
1983;Negativo;negativo;@italo_fernannds @vivo odeio essa mensagem.
1481;Negativo;positivo;@itau  obrigado por difícultar minha reclamação, não vou enviar meus dados. Já abri minha conta no @BB.
1448;Negativo;negativo;'@itau @Itaucard  dólar cotado a 2.49 na fatura fechada em 2/10 para a conversão no Sempre Presente e'' um assalto ! #itau #itaucard'
1457;Negativo;negativo;@itau @Itaucard PORRRAAAAA, @ITAUSENHAS NÃO EXISTE ENTÃO? MERDA MERDA. PRECISO BLOQUEAR MEU CARTÃO. COMO FAÇO?
1474;Negativo;neutro;@itau @Itaucard so preciso de uma informaçãozinha, uma so! PELO AMOR
1523;Negativo;negativo;@itau @LeiSecaRJ estou nesse dentro da agência 8399! Mega fila de clientes no sol! Entrei literalmente no grito!
1495;Negativo;negativo;@itau @LeoJaime Também deu pau aqui.. Uso o OS X Maverick, sistema novo do mac...
1454;Negativo;positivo;@itau @stanleyburburin a preocupação do Itaú com as crianças pobres do Brasil é tocante #sqn http://t.co/aLK2nwXQug
1521;Negativo;positivo;@itau Com todo respeito, agradeço o retorno, mas se fosse um figurão Tipo "DIRCEUS OU GENUÍNOS" da vida duvido q o tratamento seria o mesmo
2492;Neutro;neutro;@itau Então, é que quando aparece "digite sua senha" eu coloco "jerry" e diz que a senha é muito grande. O que eu faço?
2478;Neutro;neutro;@itau Então.. Eu coloquei "Zerrie é real" e apareceu uma mensagem escrita "Isto não é verdade".
441;Neutro;neutro;@itau estou precisando de uma ajuda com o guardião de vocês!
2477;Neutro;negativo;@itau Estou querendo efetuar um pagamento, mas as negociação esta difícil, poderia me ajudar? #itaucard
2486;Neutro;neutro;@itau Eu nao, o @caiofbueno sim, mas já está resolvendo com o @itaucard. Eles sao oficiais neh?
419;Neutro;neutro;@itau eu queria saber se caranguejo anda de lado como é que ele faz pra ir pra frente?????
1520;Negativo;negativo;@itau Minha avó internada grave no Hospital e a senha do INSS expirou, Gerente mandou leva-la no Banco. É isso mesmo? Ninguém pode ajudar!?
2446;Neutro;neutro;@itau o perfil @Itaucard é oficial ?
1504;Negativo;negativo;@itau Ô Seu retardado, e quem tem problemas físicos? E as crianças? E as pessoas de idade? Seu mongolóide pau no cu do caralho
1453;Negativo;negativo;@itau Oi, estou com problemas na hora de acessar minha conta. :/
2491;Neutro;positivo;@itau Olá, eu estou com alguns problemas pra acessar minha conta :s Vocês poderiam me ajudar? Obrigada.
2452;Neutro;neutro;@itau por favor, o perfil @itaucard é verdadeiro?
2438;Neutro;neutro;@itau Porque os caixas eletrônicos não aceitam barras de ouro?
1558;Negativo;neutro;@itau preciso fazer um TED agora e está dando ~serviço indisponível no momento~
2436;Neutro;neutro;@itau queria sabe o que a demi passou
2460;Neutro;neutro;@itau tafora do ar?? http://t.co/1mKjSVcmvy
2437;Neutro;neutro;@itau tenho uma pergunta, posso fazer?
2887;Positivo;neutro;@itau to TÃO feliz que nem sei explicar pra vocês. cc @Itaucard
1483;Negativo;neutro;@itau veja, sem acesso na web agora, http://t.co/QAaKnQDiaH
2889;Positivo;positivo;'@itau voce e a @saraivaonline sao os melhores &lt;33333'
418;Neutro;neutro;@itaucard @itau Para o jogo Flamengo x Botafogo nesta 4a (23/10) teremos promoção meia #itaucard? Obrigado!
1480;Negativo;neutro;@Itaucard Eu solicitei o cancelamento agora a pouco! Acabei de receber a fatura e nela só tem a parcela da anuidade! Como devo proceder?
1458;Negativo;neutro;@itaucard Falta de respeito #ReclameAQUI http://t.co/gmPqssLNYW
2494;Neutro;neutro;@Itaucard Mandei uma DM pra vcs
2447;Neutro;neutro;@Itaucard mensagem para o itaú, espero q resolva meu caso
1451;Negativo;negativo;@Itaucard o atendimento de vcs por telefone está muito ruim. Decepcionante
436;Neutro;neutro;@Itaucard o perfil @Itaucardcartao é fake ou pertence a vocês?
2883;Positivo;positivo;@Itaucard obrigado pelo atendimento rápido e pela solução do ocorrido. (Y)
2886;Positivo;positivo;'@Itaucard Obrigado por responder tão rápido ;-)'
2499;Neutro;neutro;@Itaucard Preciso tirar uma duvida de 2ª via de cartão.
2488;Neutro;neutro;@Itaucard Tenho uma solicitação e gostaria de conversar por DM
2498;Neutro;neutro;@Itaucard vcs estao por aqui?
2469;Neutro;neutro;@itaucard vocês simplesmente desativaram o Itau travel money no meio da minha viagem?
1914;Negativo;positivo;@ivan_more @Vivoemrede @tim E tem lugar que a barrinha enche e a internet é um tiro de tão rápida! #ChupaTim rs
1913;Negativo;positivo;@ivan_more @Vivoemrede @tim muda para Oi a menos pior de todas
1522;Negativo;negativo;@Jagpinho @RadarCostaVerde @itau Concordo com vc. Quando eles tem que atuar para segurança dos clientes nada fazem e pra vc, essa resposta.
2459;Neutro;neutro;'@jampamatos Aham. Como podemos te ajudar, Jampa? ;-)'
2372;Neutro;neutro;@javilarusia @claro guapas!
462;Neutro;neutro;@Jazzador Você pode entrar em contato com o @itaucard para tirar suas dúvidas sobre o cartão. =)
2144;Negativo;negativo;@jcgmohallem @poetacicero  Pois ? mas nao pode ser assim. Precisamos uma @Vivo melhor. Nao queriam avaliação d atendimento? Tå aqui ns posts
501;Neutro;neutro;@je_ieie Oi, Jéssica. Já estamos analisando a solicitação com o titular. O nosso perfil @Itaucard é oficial e dedicado a Cartões de Crédito.
2932;Positivo;positivo;@jermbebado a @tim eh uma boa compaheiraaaa ngm pode negar
2931;Positivo;positivo;@jermbebado merece, por ter me proporcionado um plano vantajoso para q eu me comunicasse com meus amigos virtuais. Parabéns @tim
1063;Negativo;neutro;@JorgeBarbosa @AloBradesco Mas vale abrir um banco, que assaltar mil deles.
2238;Neutro;negativo;@JorgeRibeiroSE @Leisparaquem @MPF_PGR  Eui quando percebi o golpe tirei minha conta do @BB, mas milhares não o farão pq não sabem q pode.
1664;Negativo;negativo;@joseilan @digaoi aproveita e pergunta por favor por que estou há 10 dias sem Velox? É que eles não me respondem, vai que eles te ouvem...
651;Neutro;positivo;@jotaquest @skybrasil @SonyMusic amei o show de vcs!! foi a minha primeira vez prestigiá-los!! ? http://t.co/UyziRv1cyJ
2319;Neutro;neutro;@Juninhoo3 @AloBradesco paga sua conta do twitter ae rapa! hauhuahu
578;Neutro;neutro;@KaaAragao @LeeDoria @MAFIA @oi você salva virgula
451;Neutro;neutro;@karolineandrad_ Siga @itaucard para um atendimento dedicado a cartões de crédito.
2177;Negativo;negativo;@krystianespm a @vivo ERA a melhor, agora nao funciona mais, vou ter q testar outra pra mudar pelo visto
2178;Negativo;negativo;@krystianespm pelo computador a @vivo so funciona de madrugada, as 6:45 já começa a cair
592;Neutro;neutro;@l_passarelli @oi gata vc tem msn
1707;Negativo;negativo;@leafarhenrique nao tinha @net na roça q eu morava só @oi ai cm isso a @oi arromba todo mundo
2302;Neutro;neutro;@LeiSecaRJ @AloBradesco @FabiGomesRJ @FEBRABAN @bruxinhabeth @GovRJ estava na mesma fila que vc. Bradesco do mercadao jpa? Peguei senha 140
508;Neutro;negativo;@LeiSecaRJ @itau @SacSantander_br @bruxinhabeth @FEBRABAN @GovRJ N esqueçam @HSBC_Atende mtas vezes tive medo do marido passar mal no tel!
1659;Negativo;positivo;@leisecarj a @digaoi entrou em contato dizendo q vai solucionar o caso... O problema e q ja perdi o dia esperando! Obg pela ajuda!
1620;Negativo;negativo;@LeiSecaRJ que beleza hein @digaoi reparo ate as 23h no velox empresarial da região jd.Botânico. Como nos trabalhamos?
2464;Neutro;neutro;@LeoJaime @itau É só autorizar que funciona. O meu funcionou. Ou seu Firewall pode estar bloqueando os pop ups, tem que desbloquear.
1676;Negativo;negativo;@leonardoassino @OI tua tb ta uma merda??
1197;Negativo;negativo;@LilianLuzia @prissguerrero @ClaroBlog Tambem continuo bloqueado. Já reclamei na #claro já reclamei na @brasil_ANATEL e até agora nada.
2240;Neutro;neutro;'@LionelDaSilva7 @bb tu n''a mas assumer hierr haahaa !!'
2321;Neutro;neutro;@lipecasagrande @AloBradesco estarei em Balneario! (mas n sei o bairro, n conheço nada)
2315;Neutro;positivo;@lipecasagrande @AloBradesco o dia q vc for ryco e movimentar a mesma grana q eu ai vc ganha cara ahuhuahuhauhuahuahu
2317;Neutro;positivo;@lipecasagrande @AloBradesco to brincando huahua mas se quiser eu divido o vinho aqui =)_x000D_ abs
1608;Negativo;negativo;@lolhehehe estou a 5 dias sem Velox e a @digaoi só diz que está em manutenção e que tenho que aguardar. :(
839;Neutro;neutro;@LSMeuEternoAmor eu te #vivo pra sempre ?
480;Neutro;neutro;@Lucas_Topo Se precisar, envie outro tweet pra gente.
410;Neutro;neutro;@LucasKzmiro Sugerimos que, para os próximos atendimentos, você siga o nosso perfil @Itaucard que é dedicado a Cartões de Crédito.
2400;Neutro;neutro;@MacMagazine fila na @ClaroBlog no JundiaiShopping. Tem tds as cores e modelos. Apenas 4 clientes aguardando. http://t.co/JgV3NLuSl5
2761;Neutro;neutro;@MagalhaesWeb @Tintim @claro vai para a @vivo
506;Neutro;neutro;@Maiaradeandrade Se precisar, conte conosco.
621;Neutro;neutro;@manoelmarques Ñ deixem de se mudar por isso. Vc pode usar a página que reúne reclamações da @SKYresponde no RA: http://t.co/sIItEAw18F
1335;Negativo;negativo;@marcelorubens a #claro tem o pior serviço e atendimento, entre as operadoras
1336;Negativo;negativo;@marcelorubens Quanto maior investimento em propaganda, pior a qualidade do produto/serviço. #claro
2520;Neutro;neutro;@marianarj Boa tarde, Mari. Conte pra gente esses casos. Queremos ajudá-la.
1685;Negativo;negativo;@marisascruz @RosaACL @digaoi  Paga 0,01 centavo e próximo mês ela manda de novo e vai sair mais caro pra ela. Burrinha essa OI.
1205;Negativo;neutro;@Marques_L @ClaroBlog olha, o meu é pós-pago e, da última vez, segundo o velocímetro, foi reduzida à 15 kbps. sem sacanagem.
450;Neutro;neutro;@matheuscastor Siga @itaucard para um atendimento dedicado a cartões de crédito.
486;Neutro;neutro;@mathmen Sugerimos que siga o nosso perfil @itaucard para conversamos por DM.
509;Neutro;neutro;@meninadossupras Oi, Juli. O que está acontecendo?
1468;Negativo;negativo;'@midiacrucis: #itau troquem suas contas para Banco do Brasil ou #CEF. O Itau e''contra oque esta dando certo no Brasil.'
2717;Neutro;negativo;@MilenaGiarola @Valescam_ @tim do nada milena aparece revoltada nas mentions.. Pq fas iso milena?
2718;Neutro;neutro;@MilenaGiarola @Valescam_ @tim perdeu o seu amor giarola? N fique triste
2504;Neutro;neutro;@mileysbica @oi @oi @oi
494;Neutro;negativo;@MillenaVinog Millena, não foi possível responder sua solicitação por DM. Para isso siga @itaucard.
1988;Negativo;negativo;@mingomax @Vivoemrede @vivo em SP o 3G Plus degringolou exponencialmente junto com a qualidade do servoços de 3 meses para cá, só lentidão.
1581;Negativo;negativo;@minicombrasil @anatel_informa   #Oi não entrega a banda larga | Brasil 24/7 http://t.co/ElXirY51UE vía @brasil247
2145;Negativo;negativo;@MonaDorf @jcgmohallem @vivo são todas horrorosas.perdi a esperança
2146;Negativo;negativo;@MonaDorf @poetacicero @vivo e no shopping higienopolis eh um terror o atendimento.nem menciono ao telefone com as idas e vindas atend e sup
2629;Neutro;neutro;@mteixeiraf @SKYresponde 121-1 no meu
896;Neutro;positivo;@mystarmel A equipe #Vivoemrede agradece o contato. Tenha uma ótima tarde. Josiane
2316;Neutro;negativo;@naosalvo @AloBradesco auhauahuau, tapa na cara dos pobres
2318;Neutro;neutro;@naosalvo @AloBradesco Bacana .. eles só me mandam boletos!!
2320;Neutro;neutro;@naosalvo @AloBradesco olha q so chupim. Se for passar a virada do ano em Camboriú- SC, já te mando um torpedo pra ir lá rouba a garrafa kkk
2314;Neutro;neutro;@naosalvo @AloBradesco sou cliente do Bradesco e nunca ganhei nem 1 real de presente. Puxa-saquismo, a gente vê por aqui rs
2322;Neutro;negativo;@naosalvo @azaghal @AloBradesco legal, mas pra vocês que são populares né, eu sou cliente há anos e só ganho tarifas e mais tarifas. huahue
2309;Neutro;neutro;@naosalvo e eu que tenho conta lá, não ganho nem um cartão de boas festas do @AloBradesco :( consideração mil graus
1895;Negativo;negativo;@natssssss_ @tim não vá, não se submeta a essa falta de educação tim
2359;Neutro;neutro;@NerioM @patomunoz @claro vengase a la cisterna...habemos como 40_x000D_ jajajajaja
2545;Neutro;neutro;@NesterTweets co-produção da @digaoi
2864;Positivo;positivo;@NFumache @ClaroBlog o 3G comigo sempre funciona muito bem também rsrsrs
2368;Neutro;neutro;@Nibunnoichi32 @MovistarArg @claro apestan todas
2409;Neutro;neutro;@NickyDLoBasico yo toy @claro la company
1207;Negativo;negativo;@Nilson_de_Vix @claro um pior que outro, não tem serviço que preste
1564;Negativo;neutro;@nokiabrasil @windowsphonebr Estou esperando um pouco de educação por parte da #Nokia para dizer quando ele estará disponível na #vivoemrede
1861;Negativo;neutro;@NokiaSuporte A linha é da @TIMBrasil mas tenho que ir na @VIVO_Conectado , @Claro ou na  @Oi para desvendar o misterio.
669;Neutro;neutro;@Nordestao_FC Olá! Ainda não temos previsão para a entrada deste canal, enquanto isso acompanhe a programação do ESPN e SporTV.
1810;Negativo;negativo;@Nordestao_FC Vamos lá NORDESTINOS, todos cancelando a @SKYresponde, ou ela coloca o #esporteinterativo ou perde seus clientes.
670;Neutro;neutro;@NordesteOrgulho Olá! Não temos previsão para a entrada dos canais, mas oferecemos canais com o mesmo gênero como Sports+ (28) e Sportv(39).
921;Neutro;neutro;@oi  tudo  bem
2773;Neutro;positivo;@oi amo vc e casada vc tem celula
530;Neutro;neutro;@oi bom dia
908;Neutro;neutro;@oi bom dia MICHELLENASC
1282;Negativo;negativo;@oi culpa sua q n consegui conversar com as pessoas direito, vadia
922;Neutro;neutro;@oi deus é justo, mais o seu vestido ...
594;Neutro;positivo;@OI drica! boa viajem aproveite bastante
2505;Neutro;neutro;@oi essa boca tem programa para hoje?
1706;Negativo;neutro;@oi eu quero a velocidade da minha internet de volta
2530;Neutro;neutro;@oi eu quero...
551;Neutro;neutro;@Oi internautas, olha só que comédia:_x000D_ http://t.co/2KlqJV8J0L
543;Neutro;neutro;@oi luam vc esta ai bjs
1630;Negativo;negativo;@oi meu q tres g da porra esse de vcs vsf meu
2528;Neutro;neutro;@Oi minha linda, tudo bemKetlensuzy
1695;Negativo;negativo;@oi o atendente podia ter sido só um pouquinho educado né!!!!
564;Neutro;neutro;@oi oi
571;Neutro;neutro;@oi oi
2541;Neutro;neutro;@Oi oi
587;Neutro;neutro;@oi pessoal
918;Neutro;neutro;@OI pra vc e q eu nao conheço
914;Neutro;neutro;@oi seu Amarildo deixa eu namorar a bruna santana
1626;Negativo;neutro;@oi tá sem sinal
579;Neutro;neutro;@oi td bem
562;Neutro;neutro;@oi td bem vaii_x000D_ _x000D_ Miifileto
2533;Neutro;neutro;@oi tudo bem com vc
1638;Negativo;negativo;@oi vai tomar no meio do seu cu. grata.
1603;Negativo;negativo;@oi Vc pede o serviço (tel +net) e mandam os instaladores separados. Dizem que mandam. Fazem 15 dias q tento instalar a net em casa. #oifail
545;Neutro;neutro;@oi vc tem fec
546;Neutro;neutro;@oi voce eh o ovo que faltava na minha marmita.
901;Neutro;neutro;@Oi, boa sexta então.Tem passeio esse fds? @clarafavilla @MonicaWaldvogel @virginiaduailib @Aetano @poetacicero @OCarioca @TheMacaWilson
548;Neutro;neutro;@oi.com.br http://t.co/c5gVNFuJJ9
553;Neutro;neutro;@oi.mia.linda.Recife.Bom! dia!.._x000D_ A.todos.voce!.ti!.Amor
637;Neutro;neutro;@opiniao _x000D_ 20 e 21 setembro_x000D_ Porto Alegre_x000D_ #funkyfunkyboomboom _x000D_ #mandoubem _x000D_ @skybrasil http://t.co/uGAWmNtVLl
2566;Neutro;negativo;@oQuarterback @NFLBrasil  Assinantes da @skybrasil vamos pressionar para colocar a ESPN HD na programação.Favor divulgar #nflnaespn
416;Neutro;positivo;@palmeirasavanti ingresso comprado pro jogao de sabado. De R$80 paguei  R$20 com as vantagens #avanti #itaucard . #RumoaSerieA
2323;Neutro;neutro;@PauloDias @azaghal @AloBradesco começa a movimentar o tanto de dinheiro q gente milionaria como a gente movimenta q vc ganha huahuahuau =P
1968;Negativo;negativo;@paulohaydenf estamos só com a internet sofrida da @Vivo
2470;Neutro;neutro;@phanzer Entendi, lindão. Vc pode tentar conversar com o @itaucard =)
2475;Neutro;neutro;@pontofrio @Itaucard melhor deixar pra lá, pretendia fazer altas comprar por lá...acredito que achou outro lugar melhor pra se comprar ~
1720;Negativo;negativo;@ProconRJ @skybrasil Hoje não consegui assistir um filme, toda hora a imagem falha e pelo visto acontece com todos clientes. #SkyBrasil #Sky
1235;Negativo;negativo;@proconspoficial me socorre a @ClaroBlog ta abusando da minha boa vontade! Meu telefone bloqueado indevidamente!!!
334;Neutro;neutro;@RadioItatiaiaMC @Claro HDTV e @Claro Internet pelo preço que você pode pagar apenas R$ 79,82 ao mês corre e venha logo pra @Claro !
1206;Negativo;negativo;@RadioRockPuro É, Sérgio, aguentar ABUSO da @claro é irritante...
2524;Neutro;negativo;@ramoniercosta @oi td bem
668;Neutro;neutro;@Regicity74 Olá, Reginaldo! Vamos ajudar você com esta questão! Por gentileza informe por DM o CPF do titular e manteremos contato!
2594;Neutro;neutro;@renatomartins pena que o sinal da Band RS não tem na @SKYresponde
452;Neutro;neutro;@renatomb Olá. Vamos verificar pra vc. Por favor, envie seu CPF, tel com DDD e melhor horário para contato por DM.
1667;Negativo;neutro;@Rene_Silva_RJ @digaoi se eu fosse você voltava pro gatonet
169;Neutro;neutro;@ReneFraga \o/ Que bom que gostou! Boas Festas Rene! :)
503;Neutro;neutro;@rodrigobragag Olá Rodrigo, pedimos que entre em contato com o @Itaucard para receber o auxílio necessário. Obrigado.
403;Neutro;neutro;@ronaldosasso Oi, Ronaldo. Siga o nosso perfil @itau ou @itaucard no Twitter para conversamos por DM.
413;Neutro;neutro;@ronierperdizio @Itaucard que é dedicado a Cartões de Crédito. Se precisar, fale com a gente novamente.
659;Neutro;neutro;@RoprataRJ  Chupa essa manga !   RT                       A @SKYresponde Não temos informações sobre a venda do BBB14 no momento.....
1652;Negativo;negativo;@rorgers @baconsense @policia @OI enfia tua cabeça no meu cu e roda
573;Neutro;neutro;@RosaACL @marisascruz @digaoi tinha q ter a mão dos 9 dedos nessa merda
902;Neutro;neutro;@RosaBrasilia @oi @clarafavilla @MonicaWaldvogel @virginiaduailib @Aetano @OCarioca @TheMacaWilson uma noite biodegradável p o6s
2256;Neutro;neutro;@rosana @bradesco Tb  demos essa na epoca, Rosana. Daqui a 2 anos será outra marca. pode crer! :) E nos EUA tb ja teve 1 historia assim...
1475;Negativo;neutro;@rponte  se for trocar de cartão ou banco só n peça #itaucard #itau anuidade altissima e eles n dão desconto
389;Neutro;neutro;@RuteeCostaa @LeandrinhuPinto @claro , eu tenho a passagem de ano
1713;Negativo;neutro;@SacSantander_br 3 mil de cartão todo mês sou eu. Não é a toa q encerramos a conta e temos só o cartão. Por tempo limitado, ne... #itaucard
68;Neutro;neutro;@Sangue_Latino Olá, boa tarde! Não compreendemos qual a relação do BB com o problema informado.
67;Neutro;neutro;@Sangue_Latino Olá, bom dia! Ainda não compreendemos sua interação, poderia, por gentileza, nos fornecer mais detalhes?
128;Neutro;negativo;@santander_br Essa cor Vermelha do #Santander e do #Bradesco me incomodam profundamente !!!
603;Neutro;negativo;@santander_br Essa cor Vermelha do #Santander e do #Bradesco me incomodam profundamente !!!
57;Neutro;positivo;@santoevandro abrilhantando nosso evento!!!! #festafinaldeanobb #noitedoboteco  #BancodoBrasil http://t.co/6tXE7BExdW
2620;Neutro;neutro;@Saraa_Sa @SKYresponde olha aí, globo disponível. http://t.co/NE2e3zTio0
2367;Neutro;neutro;@sergiofigli @MovistarArg pasate a @claro Sergio...
424;Neutro;neutro;@Sexxycherrie @Itaucard que é dedicado a Cartões de Crédito. Se precisar, fale com a gente novamente.
504;Neutro;neutro;@SkinnersBR Sugerimos que siga o nosso perfil @itaucard para um atendimento dedicado a cartões.
2922;Positivo;positivo;@skybrasil  atualização de ontem fico muito bom novo menu #skybrasil #sky #novasky http://t.co/N1DMBAEm1n
1815;Negativo;negativo;@skybrasil 5 dias sem sinal! Atendimento horroroso. #skybrasil #fraude
1816;Negativo;negativo;@skybrasil 6 dias sem sinal! Para que pagar o serviço Sky Prime? Não pagem por este serviço, ele simplesmente não existe! #skybrasil #fraude
1825;Negativo;negativo;@skybrasil 7 dias sem sinal! Falta de comprometimento com o cliente, só promessas não trarão meu sinal de volta. Kd o técnico? #skybrasil
2916;Positivo;neutro;@skybrasil ele na frente sempre. (Vamos querer bonificações pelo merchan. #SkyBrasil) http://t.co/qciJJ8fReO
1736;Negativo;negativo;@skybrasil estou desde ontem sem imagem, ja liguei pro 10611 e o técnico so vira em 04/11. Absurdo! Final de semana sem TV? #skybrasil
1834;Negativo;negativo;@skybrasil nunca vi um serviço tão ruim. Sem dúvidas a pior. Antes as que possuem imagens com chuvisco, pois #Skybrasil não funciona.
1811;Negativo;negativo;@skybrasil O serviço Sky Prime é ridículo! Pagar para ter atendimento técnico em até 24 hrs e recebê-lo em 72. #skybrasil #fraude
1823;Negativo;negativo;@skybrasil o técnico não apareceu o pior é que disse que me ligou e recusei o atendimento. indo para 7 dias sem sinal  #skybrasil #semsinal
1820;Negativo;negativo;@SKYresponde  é o pior relacionamento com o cliente do país.  Descaso puro
1789;Negativo;negativo;@SKYresponde - mas não atende a todo o nosso interesse, os SPORTVs não transmitem p.ex a Copa da Nordeste e eu quero ver no @Esp_Interativo
2623;Neutro;neutro;@SKYresponde #EsporteInterativoNaSkyJá Quero ver o Nordestão 2014!!!
1775;Negativo;neutro;@skyresponde @skybrasil #meenganaqueeugosto #skytv #skybrasil #200reaisprapegaremdiadesol http://t.co/Ke6CUFToVk
